Date ut utc Year Doy x y z r t p
20181029 0.008395 603312.0083950004 2018 302.000349797 16.85518097129749 -8.46712327253399 2.5508322609522747 19.03407595106709 1.436377927540357 -0.4655221987434796
20181029 0.024998888 603312.0249988884 2018 302.001041618 16.75587787444749 -8.639464611425055 2.5520766519330835 19.024008183156536 1.4362403516020792 -0.47605589753149
20181029 0.04166528 603312.0416652784 2018 302.001736062 16.654426789011357 -8.811300173445979 2.5533252951379173 19.013900506731893 1.436102117291913 -0.48662955498875227
20181029 0.058331944 603312.058331944 2018 302.002430505 16.551213044816205 -8.98195558943658 2.554573476752644 19.003789756615213 1.435963735911569 -0.4972032373488092
20181029 0.07499861 603312.0749986097 2018 302.003124949 16.446250251776423 -9.151412745482013 2.555821182789683 18.993675908065377 1.435825207718504 -0.507776943679047
20181029 0.091665275 603312.0916652754 2018 302.003819392 16.339552229620097 -9.319653751468696 2.5570684272366138 18.983558993332043 1.4356865318907743 -0.5183506755833807
20181029 0.10833194 603312.1083319411 2018 302.004513836 16.231132951938676 -9.486660801208528 2.5583152100934368 18.97343898124142 1.4355477078945535 -0.5289244319993576
20181029 0.124998614 603312.1249986142 2018 302.00520828 16.121006588149722 -9.652416284339507 2.559561517372573 18.963315867816046 1.4354087361335652 -0.5394982131949478
20181029 0.14166528 603312.1416652799 2018 302.005902723 16.009187489509316 -9.816902758350585 2.5608073630616013 18.953189657466194 1.4352696155828386 -0.5500720196720952
20181029 0.15833195 603312.1583319455 2018 302.006597167 15.895690203099646 -9.98010293459408 2.5620527471605214 18.943060362498034 1.4351303460172646 -0.5606458509916282
20181029 0.17499833 603312.1749983281 2018 302.00729161 15.78052942986628 -10.141999678285682 2.5632976416941755 18.932927965878324 1.4349909284910214 -0.571219706817681
20181029 0.19166528 603312.1916652769 2018 302.007986054 15.66372002461814 -10.302576036479605 2.5645420746377217 18.92279244851706 1.4348513610608076 -0.5817935881014055
20181029 0.20833166 603312.2083316594 2018 302.008680498 15.545277065965424 -10.461815238068594 2.565786032003581 18.912653835333092 1.4347116443363988 -0.5923674948918777
